gameid,url,league,split,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,"team kpm",ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,"dragons (type unknown)",elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,"earned gpm",earnedgoldshare,goldspent,gspd,"total cs",minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
ESPORTSTMNT01/1415597,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415597?gameHash=c19509f3bfd4f16b,PCS,2020-2,"2020-06-21 08:41:50",1,10.11,5,Blue,sup,Kusuo,Resurgence,Nautilus,Yuumi,Graves,Azir,Zoe,Sett,1851,0,1,5,3,4,14,0,0,0,0,1,1,0,0,0.1297,0.5186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3224,104.5057,0.115016,41,1.3290,11,0.3566,12,64,2.0746,6825,2773,89.8865,0.104447,7310,NULL,34,34,0,0,0,1.1021,2702,2696,18,2123,2416,12,579,280,6,4067,3740,25,3494,3449,18,573,291,7
ESPORTSTMNT01/1415597,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415597?gameHash=c19509f3bfd4f16b,PCS,2020-2,"2020-06-21 08:41:50",1,10.11,6,Red,top,Rockky,"Nova Esports",Wukong,Varus,Syndra,Kalista,Renekton,Ornn,1851,1,4,1,3,12,4,1,0,0,0,0,0,0,0,0.3890,0.5186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,9351,303.1118,0.179945,8,0.2593,4,0.1297,1,23,0.7455,14547,10495,340.1945,0.280386,13333,NULL,271,242,29,5,13,8.7844,2779,4210,63,2544,4083,49,235,127,14,4838,6814,112,4031,6199,84,807,615,28
ESPORTSTMNT01/1415597,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415597?gameHash=c19509f3bfd4f16b,PCS,2020-2,"2020-06-21 08:41:50",1,10.11,7,Red,jng,Ryan,"Nova Esports",Trundle,Varus,Syndra,Kalista,Renekton,Ornn,1851,1,1,2,9,12,4,0,0,0,0,0,0,0,1,0.3890,0.5186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,7213,233.8088,0.138802,14,0.4538,22,0.7131,9,67,2.1718,9417,5365,173.9060,0.143337,8225,NULL,147,24,123,82,4,4.7650,2900,2982,56,3236,2726,49,-336,256,7,4545,4606,82,5041,4196,71,-496,410,11
ESPORTSTMNT01/1415597,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415597?gameHash=c19509f3bfd4f16b,PCS,2020-2,"2020-06-21 08:41:50",1,10.11,8,Red,mid,G4,"Nova Esports",Orianna,Varus,Syndra,Kalista,Renekton,Ornn,1851,1,1,1,5,12,4,0,0,0,0,0,0,0,0,0.3890,0.5186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,9672,313.5170,0.186122,14,0.4538,4,0.1297,6,26,0.8428,11246,7194,233.1929,0.192199,9750,NULL,251,217,34,26,8,8.1361,3189,4736,87,3502,4652,85,-313,84,2,5383,7846,142,5669,7322,137,-286,524,5
ESPORTSTMNT01/1415597,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415597?gameHash=c19509f3bfd4f16b,PCS,2020-2,"2020-06-21 08:41:50",1,10.11,9,Red,bot,Coldenfeet,"Nova Esports",Ezreal,Varus,Syndra,Kalista,Renekton,Ornn,1851,1,6,0,5,12,4,1,0,0,0,0,0,0,0,0.3890,0.5186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,22096,716.2399,0.425201,11,0.3566,12,0.3890,5,31,1.0049,14667,10615,344.0843,0.283592,11975,NULL,319,303,16,16,0,10.3404,3269,2838,85,3742,3285,87,-473,-447,-2,6214,5812,146,6462,5527,145,-248,285,1
ESPORTSTMNT01/1415597,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415597?gameHash=c19509f3bfd4f16b,PCS,2020-2,"2020-06-21 08:41:50",1,10.11,10,Red,sup,PoP,"Nova Esports",Thresh,Varus,Syndra,Kalista,Renekton,Ornn,1851,1,0,0,11,12,4,0,0,0,0,0,0,0,0,0.3890,0.5186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,3634,117.7958,0.0699303,36,1.1669,14,0.4538,13,86,2.7877,7813,3761,121.9125,0.100486,6925,NULL,43,43,0,0,0,1.3938,2123,2416,12,2702,2696,18,-579,-280,-6,3494,3449,18,4067,3740,25,-573,-291,-7
ESPORTSTMNT01/1415597,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415597?gameHash=c19509f3bfd4f16b,PCS,2020-2,"2020-06-21 08:41:50",1,10.11,100,Blue,team,,Resurgence,,Yuumi,Graves,Azir,Zoe,Sett,1851,0,4,14,12,4,14,0,0,0,0,1,NULL,NULL,NULL,0.1297,0.5186,0,1,3,1,3,0,0,0,1,NULL,0,0,1,2,0,0,0,1,1,3,10,1,1,0,2,28031,908.6224,NULL,96,3.1118,30,0.9724,42,180,5.8347,46811,26553,860.7131,NULL,45385,-0.100907,NULL,731,166,114,14,29.0762,15726,17442,288,14260,17182,303,1466,260,-15,25270,26984,462,24474,28527,500,796,-1543,-38
ESPORTSTMNT01/1415597,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415597?gameHash=c19509f3bfd4f16b,PCS,2020-2,"2020-06-21 08:41:50",1,10.11,200,Red,team,,"Nova Esports",,Varus,Syndra,Kalista,Renekton,Ornn,1851,1,12,4,33,12,4,2,0,0,0,0,NULL,NULL,NULL,0.3890,0.5186,1,3,1,3,1,1,1,0,1,NULL,0,0,0,0,2,1,1,0,0,10,3,0,0,2,0,51966,1684.4733,NULL,83,2.6904,56,1.8152,34,233,7.5527,57690,37432,1213.3549,NULL,50208,0.100907,NULL,829,202,129,25,33.4198,14260,17182,303,15726,17442,288,-1466,-260,15,24474,28527,500,25270,26984,462,-796,1543,38
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,1,Blue,top,Rascal,Gen.G,Camille,Yuumi,Sett,Bard,Wukong,Renekton,2099,1,4,5,5,21,11,0,0,0,0,0,0,0,0,0.6003,0.9147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,18537,529.8809,0.188914,9,0.2573,7,0.2001,5,26,0.7432,14520,9962,284.7642,0.228868,14358,NULL,276,248,28,11,12,7.8895,2785,4077,56,3467,4060,76,-682,17,-20,4776,6943,101,5003,6198,116,-227,745,-15
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,2,Blue,jng,Clid,Gen.G,Kindred,Yuumi,Sett,Bard,Wukong,Renekton,2099,1,3,3,7,21,11,0,0,0,0,0,0,0,0,0.6003,0.9147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,20422,583.7637,0.208124,39,1.1148,16,0.4574,11,87,2.4869,11995,7437,212.5869,0.170861,12350,NULL,207,36,171,72,43,5.9171,3236,3236,63,3306,3085,54,-70,151,9,4754,5138,93,4415,4436,76,339,702,17
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,3,Blue,mid,Bdd,Gen.G,Galio,Yuumi,Sett,Bard,Wukong,Renekton,2099,1,4,1,9,21,11,1,1,0,0,0,0,0,0,0.6003,0.9147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,17695,505.8123,0.180333,14,0.4002,1,0.0286,9,25,0.7146,13851,9293,265.6408,0.213499,12275,NULL,285,264,21,12,5,8.1467,3091,4690,83,3792,4598,93,-701,92,-10,4812,7562,135,5408,6389,127,-596,1173,8
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,4,Blue,bot,Ruler,Gen.G,Ashe,Yuumi,Sett,Bard,Wukong,Renekton,2099,1,6,2,8,21,11,0,0,0,0,1,0,1,0,0.6003,0.9147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0,29771,851.0052,0.303402,12,0.3430,13,0.3716,3,51,1.4578,16291,11733,335.3883,0.269553,15575,NULL,324,273,51,48,0,9.2616,3992,3454,80,2642,2271,4,1350,1183,76,6066,5549,121,4170,4253,17,1896,1296,104
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,5,Blue,sup,Kellin,Gen.G,Karma,Yuumi,Sett,Bard,Wukong,Renekton,2099,1,4,0,13,21,11,0,0,0,0,1,1,0,0,0.6003,0.9147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,11699,334.4164,0.119227,58,1.6579,5,0.1429,20,80,2.2868,9660,5102,145.8409,0.117219,7900,NULL,33,33,0,0,0,0.9433,3149,2654,16,2907,3265,49,242,-611,-33,4433,3754,20,4207,5027,83,226,-1273,-63
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,6,Red,top,Smeb,"KT Rolster",Jayce,Varus,Ezreal,Aphelios,Zoe,Thresh,2099,0,3,6,5,11,21,0,0,0,0,0,0,0,0,0.3144,0.9147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,1,19368,553.6351,0.292021,14,0.4002,12,0.3430,3,32,0.9147,13147,8589,245.5169,0.237677,11625,NULL,277,271,6,2,0,7.9181,3467,4060,76,2785,4077,56,682,-17,20,5003,6198,116,4776,6943,101,227,-745,15
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,7,Red,jng,bonO,"KT Rolster",Trundle,Varus,Ezreal,Aphelios,Zoe,Thresh,2099,0,0,3,6,11,21,0,0,0,0,0,0,0,0,0.3144,0.9147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,4831,138.0943,0.0728394,17,0.4859,13,0.3716,14,38,1.0862,9611,5053,144.4402,0.139833,8500,NULL,159,30,129,84,16,4.5450,3306,3085,54,3236,3236,63,70,-151,-9,4415,4436,76,4754,5138,93,-339,-702,-17
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,8,Red,mid,Kuro,"KT Rolster","Twisted Fate",Varus,Ezreal,Aphelios,Zoe,Thresh,2099,0,1,3,6,11,21,0,0,0,0,0,0,0,0,0.3144,0.9147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,15431,441.0958,0.232661,20,0.5717,8,0.2287,10,35,1.0005,14365,9807,280.3335,0.27138,13375,NULL,319,299,20,13,4,9.1186,3792,4598,93,3091,4690,83,701,-92,10,5408,6389,127,4812,7562,135,596,-1173,-8
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,9,Red,bot,Aiming,"KT Rolster",Senna,Varus,Ezreal,Aphelios,Zoe,Thresh,2099,0,2,2,8,11,21,0,0,0,0,0,0,0,0,0.3144,0.9147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3,19179,548.2325,0.289171,36,1.0291,29,0.8290,5,92,2.6298,10070,5512,157.5607,0.152534,9975,NULL,66,57,9,8,0,1.8866,2642,2271,4,3992,3454,80,-1350,-1183,-76,4170,4253,17,6066,5549,121,-1896,-1296,-104
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,10,Red,sup,TusiN,"KT Rolster",Sion,Varus,Ezreal,Aphelios,Zoe,Thresh,2099,0,5,7,2,11,21,1,0,0,0,0,0,0,1,0.3144,0.9147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,7515,214.8166,0.113307,16,0.4574,2,0.0572,5,22,0.6289,11734,7176,205.1263,0.198578,10975,NULL,190,190,0,0,0,5.4312,2907,3265,49,3149,2654,16,-242,611,33,4207,5027,83,4433,3754,20,-226,1273,63
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,100,Blue,team,,Gen.G,,Yuumi,Sett,Bard,Wukong,Renekton,2099,1,21,11,42,21,11,1,1,0,0,1,NULL,NULL,NULL,0.6003,0.9147,1,3,2,3,2,1,1,1,0,0,0,0,0,1,1,1,1,1,0,11,1,1,1,4,0,98124,2804.8785,NULL,132,3.7732,42,1.2006,48,269,7.6894,66317,43529,1244.2782,NULL,62458,0.136997,NULL,854,271,143,60,32.1582,16253,18111,298,16114,17279,276,139,832,22,24841,28946,470,23203,26303,419,1638,2643,51
ESPORTSTMNT01/1405624,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1405624?gameHash=fd494b4a91847059,LCK,2020-2,"2020-06-21 08:49:14",2,10.11,200,Red,team,,"KT Rolster",,Varus,Ezreal,Aphelios,Zoe,Thresh,2099,0,11,21,27,11,21,1,0,0,0,0,NULL,NULL,NULL,0.3144,0.9147,0,2,3,2,3,0,2,0,0,0,0,0,1,1,1,0,1,1,1,1,11,0,0,0,4,66324,1895.8742,NULL,103,2.9443,64,1.8294,37,219,6.2601,58927,36139,1033.0348,NULL,54450,-0.136997,NULL,847,164,107,20,28.8995,16114,17279,276,16253,18111,298,-139,-832,-22,23203,26303,419,24841,28946,470,-1638,-2643,-51
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,1,Blue,top,Bin,Suning,Renekton,Kalista,Ornn,Ezreal,"Lee Sin",Trundle,1572,1,6,3,6,26,5,NULL,NULL,0,0,NULL,0,NULL,NULL,0.9924,1.1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13431,512.6336,0.228232,6,0.2290,2,0.0763,3,NULL,NULL,12871,9389,358.3588,0.253712,NULL,NULL,236,213,23,8,4,9.0076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,2,Blue,jng,SofM,Suning,"Jarvan IV",Kalista,Ornn,Ezreal,"Lee Sin",Trundle,1572,1,6,1,11,26,5,NULL,NULL,0,0,NULL,0,NULL,NULL,0.9924,1.1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8853,337.9008,0.150438,24,0.9160,10,0.3817,10,NULL,NULL,10296,6814,260.0763,0.184126,NULL,NULL,143,21,122,44,36,5.4580,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,3,Blue,mid,Angel,Suning,LeBlanc,Kalista,Ornn,Ezreal,"Lee Sin",Trundle,1572,1,7,0,10,26,5,NULL,NULL,0,0,NULL,0,NULL,NULL,0.9924,1.1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15931,608.0534,0.270714,13,0.4962,4,0.1527,5,NULL,NULL,10697,7215,275.3817,0.194963,NULL,NULL,172,160,12,8,4,6.5649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,4,Blue,bot,huanfeng,Suning,Ashe,Kalista,Ornn,Ezreal,"Lee Sin",Trundle,1572,1,4,0,10,26,5,NULL,NULL,0,0,NULL,0,NULL,NULL,0.9924,1.1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11997,457.9008,0.203864,12,0.4580,3,0.1145,4,NULL,NULL,12484,9002,343.5878,0.243254,NULL,NULL,246,233,13,8,5,9.3893,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,5,Blue,sup,SwordArt,Suning,Bard,Kalista,Ornn,Ezreal,"Lee Sin",Trundle,1572,1,3,1,18,26,5,NULL,NULL,0,0,NULL,0,NULL,NULL,0.9924,1.1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8636,329.6183,0.146751,44,1.6794,9,0.3435,7,NULL,NULL,8069,4587,175.0763,0.123945,NULL,NULL,32,32,0,0,0,1.2214,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,6,Red,top,Crazy,"Rogue Warriors",Jayce,Varus,Graves,Aphelios,Thresh,Wukong,1572,0,0,4,3,5,26,NULL,NULL,0,0,NULL,0,NULL,NULL,0.1908,1.1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13475,514.3130,0.308642,12,0.4580,7,0.2672,4,NULL,NULL,8956,5474,208.9313,0.252275,NULL,NULL,219,206,13,11,0,8.3588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,7,Red,jng,Youdang,"Rogue Warriors",Rek'Sai,Varus,Graves,Aphelios,Thresh,Wukong,1572,0,1,5,3,5,26,NULL,NULL,0,0,NULL,1,NULL,NULL,0.1908,1.1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5048,192.6718,0.115623,6,0.2290,7,0.2672,8,NULL,NULL,7810,4328,165.1908,0.199456,NULL,NULL,124,24,100,71,3,4.7328,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,8,Red,mid,Ruby,"Rogue Warriors",Syndra,Varus,Graves,Aphelios,Thresh,Wukong,1572,0,4,4,0,5,26,NULL,NULL,0,0,NULL,0,NULL,NULL,0.1908,1.1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13123,500.8779,0.300579,11,0.4198,9,0.3435,3,NULL,NULL,9454,5972,227.9389,0.275228,NULL,NULL,206,198,8,1,4,7.8626,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,9,Red,bot,ZWuJi,"Rogue Warriors",Kai'Sa,Varus,Graves,Aphelios,Thresh,Wukong,1572,0,0,5,0,5,26,NULL,NULL,0,0,NULL,0,NULL,NULL,0.1908,1.1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7354,280.6870,0.168442,8,0.3053,6,0.2290,1,NULL,NULL,7920,4438,169.3893,0.204526,NULL,NULL,196,196,0,0,0,7.4809,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,10,Red,sup,Ley,"Rogue Warriors",Sett,Varus,Graves,Aphelios,Thresh,Wukong,1572,0,0,8,0,5,26,NULL,NULL,0,0,NULL,0,NULL,NULL,0.1908,1.1832,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4659,177.8244,0.106713,27,1.0305,14,0.5344,11,NULL,NULL,4969,1487,56.7557,0.068514,NULL,NULL,37,37,0,0,0,1.4122,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,100,Blue,team,,Suning,,Kalista,Ornn,Ezreal,"Lee Sin",Trundle,1572,1,26,5,55,26,5,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0.9924,1.1832,NULL,3,1,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,1,0,1,11,1,NULL,NULL,NULL,NULL,58848,2246.1069,NULL,99,3.7786,28,1.0687,29,NULL,NULL,54417,37005,1412.4046,NULL,NULL,NULL,829,659,170,68,49,31.6412,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6232-8010,https://lpl.qq.com/es/stats.shtml?bmid=6232,LPL,2020-2,"2020-06-21 09:14:05",1,10.12,200,Red,team,,"Rogue Warriors",,Varus,Graves,Aphelios,Thresh,Wukong,1572,0,5,26,6,5,26,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,0.1908,1.1832,NULL,1,3,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,0,1,0,1,11,NULL,NULL,NULL,NULL,43659,1666.3740,NULL,64,2.4427,43,1.6412,27,NULL,NULL,39109,21697,828.1298,NULL,NULL,NULL,782,661,121,83,7,29.8473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ESPORTSTMNT01/1415604,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT01/1415604?gameHash=ff6c23bc1649793b,PCS,2020-2,"2020-06-21 09:47:37",1,10.11,1,Blue,top,Leaky,"ahq eSports Club",Mordekaiser,LeBlanc,Sett,Varus,Garen,Pantheon,1955,0,1,5,5,9,26,0,0,0,0,0,0,0,0,0.2762,1.0742,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,21194,650.4552,0.371857,12,0.3683,5,0.1535,2,36,1.1049,10072,5808,178.2506,0.177036,9250,NULL,209,204,5,3,0,6.4143,2920,4221,68,2978,4074,73,-58,147,-5,4882,6797,111,5797,7203,134,-915,-406,-23
